old_name,new_name
veränderung-arbeitslosigkeit-2019-2020-v2-wms,veranderung-arbeitslosigkeit-2019-2020-v2-wms-d16527ad
veränderung-arbeitslosigkeit-2019-2020-wms,veranderung-arbeitslosigkeit-2019-2020-wms-12c64fa3
veränderung-ausländeranteil-2017-2018-v2-wms,veranderung-auslanderanteil-2017-2018-v2-wms-1ea16dec
veränderung-ausländeranteil-2017-2018-wms,veranderung-auslanderanteil-2017-2018-wms-de86679c
veränderung-ausländeranteil-2019-2020-v2-wms,veranderung-auslanderanteil-2019-2020-v2-wms-fd5c73ed
veränderung-ausländeranteil-2019-2020-wms,veranderung-auslanderanteil-2019-2020-wms-b93a0320
veränderung-kinderarmut-2017-2018-v2-wms,veranderung-kinderarmut-2017-2018-v2-wms-1c497503
veränderung-kinderarmut-2017-2018-wms,veranderung-kinderarmut-2017-2018-wms-c0606a3e
veränderung-kinderarmut-2019-2020-v2-wms,veranderung-kinderarmut-2019-2020-v2-wms-4a064261
veränderung-kinderarmut-2019-2020-wms,veranderung-kinderarmut-2019-2020-wms-c15e100d
veränderung-transferbezug-2017-2018-v2-wms,veranderung-transferbezug-2017-2018-v2-wms-127a81f8
veränderung-transferbezug-2017-2018-wms,veranderung-transferbezug-2017-2018-wms-386a5686
veränderung-transferbezug-2019-2020-v2-wms,veranderung-transferbezug-2019-2020-v2-wms-287c9794
veränderung-transferbezug-2019-2020-wms,veranderung-transferbezug-2019-2020-wms-31b7491c
verdunstung-aus-niederschlägen-2001-umweltatlas-wms,verdunstung-aus-niederschlagen-2001-umweltatlas-wms-c9e656dc
verdunstung-aus-niederschlägen-2005-umweltatlas-wfs,verdunstung-aus-niederschlagen-2005-umweltatlas-wfs-76c9c65a
verdunstung-aus-niederschlägen-2005-umweltatlas-wms,verdunstung-aus-niederschlagen-2005-umweltatlas-wms-6b2c419c
verdunstung-aus-niederschlägen-2017-umweltatlas-wfs,verdunstung-aus-niederschlagen-2017-umweltatlas-wfs-817d2296
verdunstung-aus-niederschlägen-2017-umweltatlas-wms,verdunstung-aus-niederschlagen-2017-umweltatlas-wms-f49abdee
verdunstungspotenzial-der-böden-auf-grundlage-der-bodeneigenschaften-2020-umweltatlas,verdunstungspotenzial-der-boden-auf-grundlage-der-bodeneigenschaften-2020-umweltatlas-wfs-533e3bc7
verdunstungspotenzial-der-böden-auf-grundlage-der-bodeneigenschaften-2020-umweltatlas-0,verdunstungspotenzial-der-boden-auf-grundlage-der-bodeneigenschaften-2020-umweltatlas-wms-47037e82
verkehrsbedingte-emissionen-2009-umweltatlas-wfs,verkehrsbedingte-emissionen-2009-umweltatlas-wfs-995e2417
verkehrsbedingte-emissionen-2009-umweltatlas-wms,verkehrsbedingte-emissionen-2009-umweltatlas-wms-199de9f4
verkehrsbedingte-emissionen-2015-umweltatlas-wfs,verkehrsbedingte-emissionen-2015-umweltatlas-wfs-dc079298
verkehrsbedingte-emissionen-2015-umweltatlas-wms,verkehrsbedingte-emissionen-2015-umweltatlas-wms-fe13c70c
verkehrsbedingte-luftbelastung-2009-umweltatlas-wfs,verkehrsbedingte-luftbelastung-2009-umweltatlas-wfs-a716e3d9
verkehrsbedingte-luftbelastung-2009-umweltatlas-wms,verkehrsbedingte-luftbelastung-2009-umweltatlas-wms-43f6dd96
verkehrsbedingte-luftbelastung-im-straßenraum-2015-umweltatlas-wfs,verkehrsbedingte-luftbelastung-im-strassenraum-2015-umweltatlas-wfs-6d60b435
verkehrsbedingte-luftbelastung-im-straßenraum-2015-umweltatlas-wms,verkehrsbedingte-luftbelastung-im-strassenraum-2015-umweltatlas-wms-7faad8cb
verkehrsbedingte-luftbelastung-im-straßenraum-2015-und-2020-umweltatlas-wfs,verkehrsbedingte-luftbelastung-im-strassenraum-2015-und-2020-umweltatlas-wfs-51ad66d7
verkehrsbedingte-luftbelastung-im-straßenraum-2015-und-2020-umweltatlas-wms,verkehrsbedingte-luftbelastung-im-strassenraum-2015-und-2020-umweltatlas-wms-18b34fcb
verkehrsbedingte-luftbelastung-im-straßenraum-2020-und-2025-umweltatlas-wfs,verkehrsbedingte-luftbelastung-im-strassenraum-2020-und-2025-umweltatlas-wfs-88780d79
verkehrsbedingte-luftbelastung-im-straßenraum-2020-und-2025-umweltatlas-wms,verkehrsbedingte-luftbelastung-im-strassenraum-2020-und-2025-umweltatlas-wms-5e16cd30
standorte-der-verkehrsinformationstafeln-berlin,verkehrsinformationstafeln
verkehrsmengen-dtv-2014-umweltatlas-wfs,verkehrsmengen-dtv-2014-umweltatlas-wfs-3c546b06
verkehrsmengen-dtv-2014-umweltatlas-wms,verkehrsmengen-dtv-2014-umweltatlas-wms-93f2bfbe
verkehrsmengen-dtv-2019-umweltatlas-wfs,verkehrsmengen-dtv-2019-umweltatlas-wfs-50921da5
verkehrsmengen-dtv-2019-umweltatlas-wms,verkehrsmengen-dtv-2019-umweltatlas-wms-dabd98e8
verkehrsmengen-dtvw-2019-wfs,verkehrsmengen-dtvw-2019-wfs-44f64418
verkehrsmengen-dtvw-2019-wms,verkehrsmengen-dtvw-2019-wms-0db5b5d8
verkehrszellenteilverkehrszellen-2013-wms,verkehrszellen-teilverkehrszellen-2013-wms-04da2aeb
verlauf-der-berliner-mauer-1989-grenzstreifen-wfs,verlauf-der-berliner-mauer-1989-grenzstreifen-wfs-3f867d15
verlauf-der-berliner-mauer-1989-hinterlandmauer-wfs,verlauf-der-berliner-mauer-1989-hinterlandmauer-wfs-4f8aeb4d
verlauf-der-berliner-mauer-1989-polit-grenze-abweichend-vom-mauerverlauf-wfs,verlauf-der-berliner-mauer-1989-polit-grenze-abweichend-vom-mauerverlauf-wfs-0705f13b
verlauf-der-berliner-mauer-1989-vorderlandmauer-wfs,verlauf-der-berliner-mauer-1989-vorderlandmauer-wfs-128348ed
verlauf-der-berliner-mauer-1989-wms,verlauf-der-berliner-mauer-1989-wms-bc24fb23
verschmutzungsempfindlichkeit-des-grundwassers-umweltatlas-wms,verschmutzungsempfindlichkeit-des-grundwassers-umweltatlas-wms-24e2209b
versickerung-aus-niederschlägen-1990-umweltatlas-wms,versickerung-aus-niederschlagen-1990-umweltatlas-wms-9c024911
versickerung-aus-niederschlägen-2001-umweltatlas-wms,versickerung-aus-niederschlagen-2001-umweltatlas-wms-50f6c2e2
versickerung-aus-niederschlägen-2005-umweltatlas-wms,versickerung-aus-niederschlagen-2005-umweltatlas-wms-46c9e212
versickerung-aus-niederschlägen-2017-umweltatlas-wfs,versickerung-aus-niederschlagen-2017-umweltatlas-wfs-beb56dfa
versickerung-aus-niederschlägen-2017-umweltatlas-wms,versickerung-aus-niederschlagen-2017-umweltatlas-wms-26d69ef8
versickerung-aus-niederschlägen-ohne-versiegelung-1990-umweltatlas-wms,versickerung-aus-niederschlagen-ohne-versiegelung-1990-umweltatlas-wms-3f626ee8
versickerung-aus-niederschlägen-ohne-versiegelung-2001-umweltatlas-wms,versickerung-aus-niederschlagen-ohne-versiegelung-2001-umweltatlas-wms-2fa09a74
versickerung-aus-niederschlägen-ohne-versiegelung-2017-umweltatlas-wms,versickerung-aus-niederschlagen-ohne-versiegelung-2017-umweltatlas-wms-3bc420fe
versiegelung-1990-umweltatlas-wms,versiegelung-1990-umweltatlas-wms-04e5ed8e
versiegelung-2001-umweltatlas-wms,versiegelung-2001-umweltatlas-wms-c9f044c1
versiegelung-2005-umweltatlas-wms,versiegelung-2005-umweltatlas-wms-8a840420
versiegelung-2005-unkorrigierte-versiegelungsgrade-rasterdaten-atom,versiegelung-2005-unkorrigierte-versiegelungsgrade-rasterdaten-atom-88ad1528
versiegelung-2005-unkorrigierte-versiegelungsgrade-rasterdaten-wms,versiegelung-2005-unkorrigierte-versiegelungsgrade-rasterdaten-wms-be3a4571
versiegelung-2011-umweltatlas-wms,versiegelung-2011-umweltatlas-wms-d55d6ced
versiegelung-2011-unkorrigierte-versiegelungsgrade-rasterdaten-atom,versiegelung-2011-unkorrigierte-versiegelungsgrade-rasterdaten-atom-2a3967c9
versiegelung-2011-unkorrigierte-versiegelungsgrade-rasterdaten-wms,versiegelung-2011-unkorrigierte-versiegelungsgrade-rasterdaten-wms-ecf904b7
versiegelung-2016-umweltatlas-wms,versiegelung-2016-umweltatlas-wms-f29be659
versiegelung-2016-unkorrigierte-versiegelungsgrade-rasterdaten-wms,versiegelung-2016-unkorrigierte-versiegelungsgrade-rasterdaten-wms-7ecffa96
versiegelung-2021-block-und-blockteilflächen-umweltatlas-wfs,versiegelung-2021-block-und-blockteilflachen-umweltatlas-wfs-1f4f48b6
versiegelung-2021-straßenflächen-umweltatlas-wfs,versiegelung-2021-strassenflachen-umweltatlas-wfs-384fe5e0
versiegelung-2021-umweltatlas-wms,versiegelung-2021-umweltatlas-wms-d00b5da7
versiegelung-2021-unkorrigierte-versiegelungsgrade-rasterdaten-atom,versiegelung-2021-unkorrigierte-versiegelungsgrade-rasterdaten-atom-3dbcbee5
versiegelung-2021-unkorrigierte-versiegelungsgrade-rasterdaten-wms,versiegelung-2021-unkorrigierte-versiegelungsgrade-rasterdaten-wms-846cea39
versorgung-mit-öffentlichen-wohnungsnahen-grünanlagen-2011-umweltatlas-wms,versorgung-mit-offentlichen-wohnungsnahen-grunanlagen-2011-umweltatlas-wms-fc677801
versorgung-mit-öffentlichen-wohnungsnahen-grünanlagen-2016-block-und-blockteilflächen,versorgung-mit-offentlichen-wohnungsnahen-grunanlagen-2016-block-und-blockteilflachen-umwel-2cb841b8
versorgung-mit-öffentlichen-wohnungsnahen-grünanlagen-2016-grünanlagen-umweltatlas-wfs,versorgung-mit-offentlichen-wohnungsnahen-grunanlagen-2016-grunanlagen-umweltatlas-wfs-76036064
versorgung-mit-öffentlichen-wohnungsnahen-grünanlagen-2016-umweltatlas-wms,versorgung-mit-offentlichen-wohnungsnahen-grunanlagen-2016-umweltatlas-wms-c47c201a
versorgung-mit-öffentlichen-wohnungsnahen-grünanlagen-2020-block-und-blockteilflächen,versorgung-mit-offentlichen-wohnungsnahen-grunanlagen-2020-block-und-blockteilflachen-umwel-7145277b
versorgung-mit-öffentlichen-wohnungsnahen-grünanlagen-2020-grünanlagen-umweltatlas-wfs,versorgung-mit-offentlichen-wohnungsnahen-grunanlagen-2020-grunanlagen-umweltatlas-wfs-1cc8deeb
versorgung-mit-öffentlichen-wohnungsnahen-grünanlagen-2020-umweltatlas-wms,versorgung-mit-offentlichen-wohnungsnahen-grunanlagen-2020-umweltatlas-wms-62fc6d19
versorgungsanteile-der-einzelnen-energieträger-2005-umweltatlas-wfs,versorgungsanteile-der-einzelnen-energietrager-2005-umweltatlas-wfs-5c98bd84
versorgungsanteile-der-einzelnen-energieträger-2005-umweltatlas-wms,versorgungsanteile-der-einzelnen-energietrager-2005-umweltatlas-wms-978552b4
versorgungsbereiche-gebäudewärme-fernwärme-2005-umweltatlas-wms,versorgungsbereiche-gebaudewarme-fernwarme-2005-umweltatlas-wms-3b2b9dfa
versorgungsbereiche-gebäudewärme-gas-2005-umweltatlas-wms,versorgungsbereiche-gebaudewarme-gas-2005-umweltatlas-wms-7c02ad91
versorgungsbereiche-gebäudewärme-heizöl-2005-umweltatlas-wms,versorgungsbereiche-gebaudewarme-heizol-2005-umweltatlas-wms-003402c7
versorgungsbereiche-gebäudewärme-kohle-2005-umweltatlas-wms,versorgungsbereiche-gebaudewarme-kohle-2005-umweltatlas-wms-2c3c59fc
verteilung-der-arten-im-inspire-datenmodell-fischfauna-atom,verteilung-der-arten-im-inspire-datenmodell-fischfauna-atom-45af2cf8
verteilung-der-arten-im-inspire-datenmodell-fischfauna-wms,verteilung-der-arten-im-inspire-datenmodell-fischfauna-wms-b98f1a8b
verwaltungseinheiten-der-berliner-forsten-wfs,verwaltungseinheiten-der-berliner-forsten-wfs-cc4e2c96
verwaltungseinheiten-der-berliner-forsten-wms,verwaltungseinheiten-der-berliner-forsten-wms-e4f6fa37
verwaltungseinheiten-im-inspire-datenmodell-atom,verwaltungseinheiten-im-inspire-datenmodell-atom-543bb1b7
verwaltungseinheiten-im-inspire-datenmodell-wfs,verwaltungseinheiten-im-inspire-datenmodell-wfs-1cc18674
verwaltungseinheiten-im-inspire-datenmodell-wms,verwaltungseinheiten-im-inspire-datenmodell-wms-e9fce0c7
verweilzeit-des-sickerwassers-der-ungesättigten-zone-2003-umweltatlas-wms,verweilzeit-des-sickerwassers-in-der-ungesattigten-zone-2003-umweltatlas-wms-552a88d8
vhs-berlin-statistiken-die,vhs-dvv-die-statistik
volksentscheid-2021-über-den-beschlussentwurf-„deutsche-wohnen-co-enteignen“,volksentscheid-2021-uber-den-beschlussentwurf-deutsche-wohnen-co-enteignen
vorkaufsrechtsverordnungen-auf-grund-§-25-abs-1-satz-1-nr-2-baugb-wfs,vorkaufsrechtsverordnungen-auf-grund-25-abs-1-satz-1-nr-2-baugb-wfs-224f34d0
vorkaufsrechtsverordnungen-auf-grund-§-25-abs-1-satz-1-nr-2-baugb-wms,vorkaufsrechtsverordnungen-auf-grund-25-abs-1-satz-1-nr-2-baugb-wms-d9318741
wahlbezirke-der-teilwahlwiederholung-für-die-wahl-des-deutschen-bundestag-2024-berlin,wahlbezirke-der-teilwahlwiederholung-fur-die-wahl-des-deutschen-bundestag-2024-in-berlin
wahlen-berlin-2011-abgeordnetenhaus-und-bezirksverordnetenversammlungen-endgültiges,wahlen-in-berlin-2011-abgeordnetenhaus-und-bezirksverordnetenversammlungen-endg-ltiges-ergebnis
wahlen-berlin-2016-abgeordnetenhaus-und-bezirksverordnetenversammlungen-endgültiges,wahlen-in-berlin-2016-abgeordnetenhaus-und-bezirksverordnetenversammlungen-engueltiges-ergebnis
wahlen-berlin-2021-abgeordnetenhaus-und-bezirksverordnetenversammlungen-endgültiges,wahlen-in-berlin-2021-abgeordnetenhaus-und-bezirksverordnetenversammlungen-endgultiges-ergebnis
wahllokale-zur-bundestagswahl-2013-berlin,wahllokale-zur-bundestagswahl-2013-in-berlin
wanderungssaldo-2013-2014-v-2-wms,wanderungssaldo-2013-2014-v-2-wms-f9b18571
wanderungssaldo-2013-2014-wms,wanderungssaldo-2013-2014-wms-f08eacc4
wanderungssaldo-2015-2016-v-2-wms,wanderungssaldo-2015-2016-v-2-wms-922e0d0d
wanderungssaldo-2015-2016-wms,wanderungssaldo-2015-2016-wms-05187bc9
wanderungssaldo-2017-2018-v2-wms,wanderungssaldo-2017-2018-v2-wms-010a42c0
wanderungssaldo-2017-2018-wms,wanderungssaldo-2017-2018-wms-90ffea92
wanderungssaldo-2019-2020-v2-wms,wanderungssaldo-2019-2020-v2-wms-726fb12c
wanderungssaldo-2019-2020-wms,wanderungssaldo-2019-2020-wms-bbf7b7d0
wanderungssaldo-von-kindern-unter-6-jahren-2013-2014-v-2-wms,wanderungssaldo-von-kindern-unter-6-jahren-2013-2014-v-2-wms-0d55627d
wanderungssaldo-von-kindern-unter-6-jahren-2013-2014-wms,wanderungssaldo-von-kindern-unter-6-jahren-2013-2014-wms-c9ab5564
wanderungssaldo-von-kindern-unter-6-jahren-2015-2016-v-2-wms,wanderungssaldo-von-kindern-unter-6-jahren-2015-2016-v-2-wms-cd328093
wanderungssaldo-von-kindern-unter-6-jahren-2015-2016-wms,wanderungssaldo-von-kindern-unter-6-jahren-2015-2016-wms-f21ad080
wanderungssaldo-von-kindern-unter-6-jahren-2017-2018-v2-wms,wanderungssaldo-von-kindern-unter-6-jahren-2017-2018-v2-wms-8178e8ad
wanderungssaldo-von-kindern-unter-6-jahren-2017-2018-wms,wanderungssaldo-von-kindern-unter-6-jahren-2017-2018-wms-a44b089a
wanderungssaldo-von-kindern-unter-6-jahren-2019-2020-v2-wms,wanderungssaldo-von-kindern-unter-6-jahren-2019-2020-v2-wms-81c6d597
wanderungssaldo-von-kindern-unter-6-jahren-2019-2020-wms,wanderungssaldo-von-kindern-unter-6-jahren-2019-2020-wms-9bc30a82
wanderungsvolumen-2013-2014-wms,wanderungsvolumen-2013-2014-wms-96e3ae62
wanderungsvolumen-2015-2016-wms,wanderungsvolumen-2015-2016-wms-65f19fc1
wanderungsvolumen-2017-2018-wms,wanderungsvolumen-2017-2018-wms-180cc6e5
wanderungsvolumen-2019-2020-wms,wanderungsvolumen-2019-2020-wms-96553671
wärmepumpen-wms,warmepumpen-wms-4acd638b
wasserdurchlässigkeit-des-untergrundes-ab-einer-tiefe-von-1-m-umweltatlas-wfs,wasserdurchlassigkeit-des-untergrundes-ab-einer-tiefe-von-1-m-umweltatlas-wfs-c1adac6f
wasserdurchlässigkeit-des-untergrundes-ab-einer-tiefe-von-1-m-umweltatlas-wms,wasserdurchlassigkeit-des-untergrundes-ab-einer-tiefe-von-1-m-umweltatlas-wms-9e486a26
wasserdurchlässigkeit-des-untergrundes-bohrpunkte-umweltatlas-wfs,wasserdurchlassigkeit-des-untergrundes-bohrpunkte-umweltatlas-wfs-22f83215
wasserdurchlässigkeit-des-untergrundes-umweltatlas-wfs,wasserdurchlassigkeit-des-untergrundes-umweltatlas-wfs-8a2ea784
wasserdurchlässigkeit-des-untergrundes-umweltatlas-wms,wasserdurchlassigkeit-des-untergrundes-umweltatlas-wms-15a216a3
wasserdurchlässigkeit-kf-der-böden-1990-umweltatlas-wms,wasserdurchlassigkeit-kf-der-boden-1990-umweltatlas-wms-6ef66349
wasserdurchlässigkeit-kf-der-böden-2001-umweltatlas-wms,wasserdurchlassigkeit-kf-der-boden-2001-umweltatlas-wms-78008538
wasserdurchlässigkeit-kf-der-böden-2005-umweltatlas-wms,wasserdurchlassigkeit-kf-der-boden-2005-umweltatlas-wms-84a25dbd
wasserdurchlässigkeit-kf-der-böden-2010-umweltatlas-wms,wasserdurchlassigkeit-kf-der-boden-2010-umweltatlas-wms-89edde17
wasserhaushalt-2012-mit-versiegelung-umweltatlas-wfs,wasserhaushalt-2012-mit-versiegelung-umweltatlas-wfs-1f00f27a
wasserhaushalt-2012-umweltatlas-wms,wasserhaushalt-2012-umweltatlas-wms-75254d62
wasserhaushalt-2012-wfs,wasserhaushalt-2012-wfs-419970e9
wasserhaushalt-2017-umweltatlas-wfs,wasserhaushalt-2017-umweltatlas-wfs-9730cd74
wasserhaushalt-ohne-versiegelung-2012-umweltatlas-wfs,wasserhaushalt-ohne-versiegelung-2012-umweltatlas-wfs-ec35346a
wasserhaushalt-ohne-versiegelung-2017-umweltatlas-wfs,wasserhaushalt-ohne-versiegelung-2017-umweltatlas-wfs-7d954ccc
gewässerkundliche-messdaten,wasserportal-berlin
wasserschutzgebiete-wfs,wasserschutzgebiete-wfs-ba6769e8
wasserschutzgebiete-wms,wasserschutzgebiete-wms-3100e6cf
wasserversorgung-der-böden-2001-umweltatlas-wms,wasserversorgung-der-boden-2001-umweltatlas-wms-d919e7f2
wasserversorgung-der-böden-2005-umweltatlas-wms,wasserversorgung-der-boden-2005-umweltatlas-wms-6a68bf71
wasserversorgung-der-böden-2010-umweltatlas-wms,wasserversorgung-der-boden-2010-umweltatlas-wms-9131023d
wasserversorgung-der-böden-2015-umweltatlas-wms,wasserversorgung-der-boden-2015-umweltatlas-wms-602a542e
wasserversorgung-der-böden-2020-umweltatlas-wfs,wasserversorgung-der-boden-2020-umweltatlas-wfs-200bfed1
wasserversorgung-der-böden-2020-umweltatlas-wms,wasserversorgung-der-boden-2020-umweltatlas-wms-69f5817b
wegweisung-wfs,wegweisung-wfs-55832af9
wegweisung-wms,wegweisung-wms-25fdd496
welterbestätten-berlin-wfs,welterbestatten-berlin-wfs-2a3a8952
welterbestätten-berlin-wms,welterbestatten-berlin-wms-899280c5
windenergieanlagen-berlin-2021,windenergieanlagen-in-berlin-2021
windkraft-wfs,windkraft-wfs-8c173889
windkraft-wms,windkraft-wms-aba468fa
wohnatlas-berlin-2010-daten-wfs,wohnatlas-berlin-2010-daten-wfs-022b63ec
wohnatlas-berlin-2011-daten-wfs,wohnatlas-berlin-2011-daten-wfs-bee75509
wohnatlas-berlin-2019-daten-wfs,wohnatlas-berlin-2019-daten-wfs-7b0c59c6
wohnatlas-berlin-2020-daten-wfs,wohnatlas-berlin-2020-daten-wfs-2cbba505
wohnatlas-berlin-angebotsmieten-20082009-wms,wohnatlas-berlin-angebotsmieten-2008-2009-wms-22ed63bd
wohnatlas-berlin-angebotsmieten-20092010-wms,wohnatlas-berlin-angebotsmieten-2009-2010-wms-c77825a4
wohnatlas-berlin-angebotsmieten-2018-eurm²-monatlich-netto-kalt-wms,wohnatlas-berlin-angebotsmieten-2018-in-eur-m-monatlich-netto-kalt-wms-6d9896b5
wohnatlas-berlin-angebotsmieten-2020-eurm²-monatlich-netto-kalt-wms,wohnatlas-berlin-angebotsmieten-2020-in-eur-m-monatlich-netto-kalt-wms-1de58a5f
wohnatlas-berlin-anteil-der-einwohner-mit-mind-5-jähriger-wohndauer-2004-2009-wms,wohnatlas-berlin-anteil-der-einwohner-mit-mind-5-jahriger-wohndauer-2004-2009-wms-c46f1794
wohnatlas-berlin-anteil-der-einwohner-mit-mind-5-jähriger-wohndauer-2005-2010-wms,wohnatlas-berlin-anteil-der-einwohner-mit-mind-5-jahriger-wohndauer-2005-2010-wms-74f7ab05
wohnatlas-berlin-anteil-der-einwohner-mit-mind-einjähriger-wohndauer-2009-wms,wohnatlas-berlin-anteil-der-einwohner-mit-mind-einjahriger-wohndauer-2009-wms-b759a84d
wohnatlas-berlin-anteil-der-einwohner-mit-mind-einjähriger-wohndauer-2010-wms,wohnatlas-berlin-anteil-der-einwohner-mit-mind-einjahriger-wohndauer-2010-wms-e88c3c33
wohnatlas-berlin-anteil-der-leistungsempf-nach-sgb-ii-2017-wms,wohnatlas-berlin-anteil-der-leistungsempf-nach-sgb-ii-2017-wms-b76e614f
wohnatlas-berlin-anteil-der-leistungsempf-nach-sgb-ii-2020-wms,wohnatlas-berlin-anteil-der-leistungsempf-nach-sgb-ii-2020-wms-9585d098
wohnatlas-berlin-anteile-der-leistungsempfänger-nach-sozialgesetzbuch-ii-2009-wms,wohnatlas-berlin-anteile-der-leistungsempfanger-nach-sozialgesetzbuch-ii-2009-wms-7b6e1053
wohnatlas-berlin-anteil-einwohner-mit-mind-5-jähriger-wohndauer-31122018-wms,wohnatlas-berlin-anteil-einwohner-mit-mind-5-jahriger-wohndauer-31-12-2018-wms-4d633189
wohnatlas-berlin-anteil-einwohner-mit-mind-5-jähriger-wohndauer-am-31122020-wms,wohnatlas-berlin-anteil-einwohner-mit-mind-5-jahriger-wohndauer-am-31-12-2020-wms-83851f8f
wohnatlas-berlin-anteil-sozialmietwohnungen-am-wohnungsbestand-2010-wfs,wohnatlas-berlin-anteil-sozialmietwohnungen-am-wohnungsbestand-2010-wfs-d7c7b918
wohnatlas-berlin-anteil-sozialmietwohnungen-am-wohnungsbestand-2010-wms,wohnatlas-berlin-anteil-sozialmietwohnungen-am-wohnungsbestand-2010-wms-e67e815d
wohnatlas-berlin-anteil-sozialmietwohnungen-am-wohnungsbestand-2017-wms,wohnatlas-berlin-anteil-sozialmietwohnungen-am-wohnungsbestand-2017-wms-f74a5be9
wohnatlas-berlin-anteil-sozialmietwohnungen-am-wohnungsbestand-2020-wms,wohnatlas-berlin-anteil-sozialmietwohnungen-am-wohnungsbestand-2020-wms-e3839842
wohnatlas-berlin-anteil-städt-wohnungsbaugesell-am-wohnungsbestand-2008-wms,wohnatlas-berlin-anteil-stadt-wohnungsbaugesell-am-wohnungsbestand-2008-wms-d8108ece
wohnatlas-berlin-anteil-städt-wohnungsbaugesell-am-wohnungsbestand-2017-wms,wohnatlas-berlin-anteil-stadt-wohnungsbaugesell-am-wohnungsbestand-2017-wms-f6e1d460
wohnatlas-berlin-anteil-städt-wohnungsbaugesell-am-wohnungsbestand-2020-wms,wohnatlas-berlin-anteil-stadt-wohnungsbaugesell-am-wohnungsbestand-2020-wms-dcc7b523
wohnatlas-berlin-belegungsdichte-2009-wms,wohnatlas-berlin-belegungsdichte-2009-wms-7bff2728
wohnatlas-berlin-prozentuale-veränderungen-der-einwohnerzahlen-2004-2009-wms,wohnatlas-berlin-prozentuale-veranderungen-der-einwohnerzahlen-2004-2009-wms-33939bb9
wohnatlas-berlin-prozentuale-veränderungen-der-einwohnerzahlen-2005-2010-wms,wohnatlas-berlin-prozentuale-veranderungen-der-einwohnerzahlen-2005-2010-wms-732b4b17
